ORDEN,sexo,parentesco,conyugue,conyugueNo,padre,padreNo,madre,madreNo,LLAVEHOG,MadreSoltera
2,2,2,1,1,3,0,3,0,60040291,0
3,2,3,0,0,1,1,1,2,60040291,1
4,2,4,0,0,2,0,1,3,60040291,0
1,2,1,0,0,2,0,2,0,60040381,1
2,2,3,0,0,2,0,1,1,60040381,0
3,2,3,0,0,2,0,1,1,60040381,0
1,2,1,0,0,3,0,3,0,60040721,1
2,1,3,0,0,2,0,1,1,60040721,0
1,2,1,0,0,3,0,3,0,60040991,0
2,2,3,0,0,3,0,1,1,60040991,1
3,1,4,0,0,2,0,1,2,60040991,0
4,2,4,0,0,2,0,1,2,60040991,0
5,2,4,0,0,2,0,1,2,60040991,0
1,2,1,0,0,3,0,3,0,60041191,0
2,2,3,0,0,3,0,1,1,60041191,1
3,1,4,0,0,2,0,1,2,60041191,0
1,2,1,0,0,2,0,2,0,60041261,1
2,2,3,0,0,2,0,1,1,60041261,0
1,2,1,0,0,2,0,2,0,60041331,1
2,2,3,0,0,2,0,1,1,60041331,0
3,2,3,0,0,2,0,1,1,60041331,0
4,1,7,0,0,2,0,2,0,60041331,0
5,2,9,0,0,3,0,3,0,60041331,0
1,2,1,0,0,2,0,2,0,60041511,1
2,1,3,0,0,3,0,1,1,60041511,0
3,2,3,0,0,3,0,1,1,60041511,0
1,2,1,0,0,2,0,2,0,60041571,1
2,2,3,0,0,3,0,1,1,60041571,0
3,2,3,0,0,3,0,1,1,60041571,1
4,1,4,0,0,2,0,1,3,60041571,0
1,2,1,0,0,3,0,2,0,60041651,1
2,1,3,0,0,2,0,1,1,60041651,0
3,1,3,0,0,2,0,1,1,60041651,0
1,2,1,0,0,2,0,2,0,60041663,1
2,1,3,0,0,2,0,1,1,60041663,0
1,2,1,0,0,3,0,3,0,60041671,1
2,2,3,0,0,2,0,1,1,60041671,0
3,1,7,0,0,3,0,3,0,60041671,0
1,2,1,0,0,2,0,2,0,60041711,0
2,2,3,0,0,3,0,1,1,60041711,1
3,2,4,0,0,2,0,1,2,60041711,0
1,2,1,0,0,3,0,2,0,60041751,1
2,1,3,1,3,2,0,1,1,60041751,0
3,2,8,1,2,2,0,2,0,60041751,0
4,1,3,0,0,2,0,1,1,60041751,0
1,2,1,0,0,3,0,3,0,60041781,0
2,2,3,0,0,2,0,1,1,60041781,1
3,1,4,0,0,2,0,1,2,60041781,0
1,2,1,0,0,2,0,2,0,60041811,1
2,2,3,0,0,2,0,1,1,60041811,0
1,2,1,0,0,2,0,2,0,60041891,1
2,2,3,0,0,2,0,1,1,60041891,0
3,2,3,0,0,2,0,1,1,60041891,0
4,1,3,0,0,2,0,1,1,60041891,0
1,1,1,1,2,3,0,3,0,60041931,0
2,2,2,1,1,3,0,3,0,60041931,0
3,1,3,0,0,1,1,1,2,60041931,0
4,2,3,0,0,1,1,1,2,60041931,1
5,2,4,0,0,2,0,1,4,60041931,0
1,2,1,1,2,3,0,3,0,60042051,0
2,1,2,1,1,3,0,2,0,60042051,0
3,2,3,0,0,1,2,1,1,60042051,1
4,2,4,0,0,2,0,1,3,60042051,0
5,2,4,0,0,2,0,1,3,60042051,0
6,2,4,0,0,2,0,1,3,60042051,0
7,1,4,0,0,2,0,1,3,60042051,0
1,2,1,0,0,3,0,3,0,60042061,1
2,2,3,0,0,2,0,1,1,60042061,0
3,1,14,0,0,3,0,3,0,60042061,0
1,2,1,0,0,2,0,3,0,60042141,1
2,1,3,0,0,3,0,1,1,60042141,0
1,2,1,0,0,3,0,3,0,60042221,1
2,2,3,0,0,2,0,1,1,60042221,0
1,2,1,0,0,2,0,2,0,60042441,1
2,2,3,0,0,2,0,1,1,60042441,0
3,2,3,0,0,2,0,1,1,60042441,0
4,1,3,0,0,2,0,1,1,60042441,0
1,2,1,0,0,3,0,3,0,60042501,0
2,1,3,0,0,2,0,1,1,60042501,0
3,2,7,0,0,3,0,3,0,60042501,1
4,2,9,0,0,2,0,1,3,60042501,0
5,1,9,0,0,3,0,2,0,60042501,0
1,1,1,1,2,3,0,3,0,60042691,0
2,2,2,1,1,3,0,3,0,60042691,0
3,2,3,0,0,1,1,1,2,60042691,1
4,1,4,0,0,2,0,1,3,60042691,0
1,2,1,0,0,3,0,3,0,60042741,1
2,2,3,0,0,2,0,1,1,60042741,0
1,2,1,0,0,2,0,2,0,60042771,1
2,2,3,0,0,2,0,1,1,60042771,0
1,2,1,0,0,3,0,2,0,60042781,1
2,1,3,0,0,2,0,1,1,60042781,0
3,2,9,0,0,3,0,3,0,60042781,0
1,2,1,0,0,2,0,2,0,60042841,1
2,1,3,0,0,3,0,1,1,60042841,0
3,2,7,0,0,3,0,2,0,60042841,0
4,2,7,0,0,2,0,2,0,60042841,0
1,2,1,0,0,2,0,2,0,60042951,1
2,1,3,0,0,3,0,1,1,60042951,0
3,2,3,0,0,3,0,1,1,60042951,1
4,1,4,0,0,2,0,1,3,60042951,0
1,2,1,0,0,3,0,3,0,60042971,1
2,1,3,0,0,2,0,1,1,60042971,0
3,2,3,0,0,2,0,1,1,60042971,0
1,2,1,0,0,3,0,3,0,60043111,1
2,1,3,0,0,3,0,1,1,60043111,0
1,2,1,0,0,2,0,2,0,60043141,1
2,1,3,0,0,2,0,1,1,60043141,0
3,1,3,0,0,2,0,1,1,60043141,0
1,2,1,0,0,2,0,2,0,60043181,1
2,2,3,0,0,2,0,1,1,60043181,0
3,2,7,0,0,2,0,2,0,60043181,1
4,2,14,0,0,2,0,1,3,60043181,0
1,2,1,0,0,2,0,2,0,60043271,1
2,2,3,0,0,2,0,1,1,60043271,0
3,1,3,0,0,2,0,1,1,60043271,0
1,2,1,0,0,2,0,2,0,60043291,1
2,2,3,0,0,3,0,1,1,60043291,0
1,1,1,1,2,3,0,3,0,60043301,0
2,2,2,1,1,3,0,3,0,60043301,0
3,2,3,0,0,1,1,1,2,60043301,1
4,2,4,0,0,2,0,1,3,60043301,0
5,2,4,0,0,2,0,1,3,60043301,0
1,2,1,0,0,2,0,2,0,60043331,1
2,2,3,0,0,2,0,1,1,60043331,0
1,2,1,0,0,2,0,2,0,60043431,1
2,1,3,0,0,2,0,1,1,60043431,0
3,1,3,0,0,2,0,1,1,60043431,0
1,2,1,0,0,2,0,2,0,60043541,1
2,2,3,0,0,2,0,1,1,60043541,0
3,1,7,0,0,2,0,2,0,60043541,0
1,2,1,0,0,2,0,2,0,60043561,1
2,2,3,0,0,2,0,1,1,60043561,0
1,2,1,2,0,2,0,2,0,60043651,0
2,2,10,0,0,2,0,2,0,60043651,1
3,2,11,0,0,2,0,1,2,60043651,0
1,2,1,0,0,3,0,2,0,60043681,1
2,1,3,0,0,2,0,1,1,60043681,0
3,1,3,0,0,2,0,1,1,60043681,0
4,2,3,0,0,2,0,1,1,60043681,0
1,2,1,0,0,3,0,3,0,60043691,1
2,1,3,0,0,3,0,1,1,60043691,0
1,2,1,0,0,2,0,2,0,60043781,1
2,2,3,0,0,2,0,1,1,60043781,0
1,2,1,0,0,2,0,2,0,60043881,1
2,1,3,0,0,2,0,1,1,60043881,0
3,2,3,0,0,2,0,1,1,60043881,1
4,1,4,0,0,2,0,1,3,60043881,0
1,2,1,0,0,3,0,2,0,60043941,1
2,2,3,0,0,2,0,1,1,60043941,0
3,2,3,0,0,2,0,1,1,60043941,0
1,1,1,0,0,2,0,1,2,60043991,0
2,2,5,0,0,2,0,2,0,60043991,1
1,2,1,0,0,3,0,3,0,60044001,1
2,2,3,0,0,2,0,1,1,60044001,1
3,1,4,0,0,2,0,1,2,60044001,0
1,2,1,0,0,2,0,3,0,60044021,1
2,2,3,0,0,2,0,1,1,60044021,0
1,2,1,0,0,3,0,2,0,60044031,1
2,1,3,0,0,2,0,1,1,60044031,0
3,2,3,0,0,2,0,1,1,60044031,0
1,2,1,0,0,3,0,3,0,60044071,0
2,2,3,0,0,2,0,1,1,60044071,1
3,1,4,0,0,2,0,1,2,60044071,0
1,2,1,0,0,3,0,3,0,60044091,1
2,1,3,0,0,2,0,1,1,60044091,0
3,1,3,0,0,2,0,1,1,60044091,0
1,1,1,0,0,2,0,2,0,60044151,0
2,2,9,0,0,3,0,3,0,60044151,1
3,1,9,0,0,2,0,1,2,60044151,0
1,2,1,0,0,3,0,2,0,60044161,1
2,1,3,0,0,2,0,1,1,60044161,0
3,2,3,0,0,2,0,1,1,60044161,0
1,1,1,1,2,2,0,3,0,60044241,0
2,2,2,1,1,3,0,2,0,60044241,0
3,2,3,0,0,1,1,1,2,60044241,0
4,2,3,0,0,1,1,1,2,60044241,1
5,2,4,0,0,2,0,1,4,60044241,0
1,2,1,0,0,3,0,3,0,60044391,1
2,2,3,0,0,2,0,1,1,60044391,0
1,2,1,0,0,2,0,2,0,60044411,1
2,1,3,0,0,2,0,1,1,60044411,0
3,1,3,0,0,2,0,1,1,60044411,0
4,2,3,0,0,2,0,1,1,60044411,0
1,2,1,0,0,2,0,2,0,60044561,1
2,1,3,0,0,2,0,1,1,60044561,0
3,2,3,0,0,2,0,1,1,60044561,0
4,2,3,0,0,2,0,1,1,60044561,0
1,2,1,0,0,3,0,3,0,60044651,1
2,1,3,0,0,3,0,1,1,60044651,0
3,1,3,0,0,3,0,1,1,60044651,0
4,1,4,0,0,2,0,3,0,60044651,0
5,1,4,0,0,2,0,2,0,60044651,0
6,1,4,0,0,2,0,2,0,60044651,0
7,2,4,0,0,2,0,3,0,60044651,0
8,1,4,0,0,2,0,2,0,60044651,0
1,2,1,0,0,2,0,2,0,60044861,1
2,1,3,0,0,2,0,1,1,60044861,0
3,2,3,2,0,2,0,1,1,60044861,0
4,1,4,0,0,2,0,1,3,60044861,0
1,2,1,0,0,3,0,2,0,60044941,1
2,2,3,0,0,3,0,1,1,60044941,0
3,2,3,1,4,3,0,1,1,60044941,0
4,1,8,1,3,2,0,2,0,60044941,0
5,1,4,0,0,1,4,1,3,60044941,0
1,2,1,0,0,2,0,2,0,60044991,1
2,1,3,0,0,2,0,1,1,60044991,0
3,2,3,0,0,2,0,1,1,60044991,0
4,1,3,0,0,2,0,1,1,60044991,0
1,2,1,0,0,3,0,1,3,60045011,1
2,1,3,0,0,2,0,1,1,60045011,0
3,2,5,0,0,3,0,3,0,60045011,0
1,2,1,0,0,3,0,3,0,60045091,1
2,1,3,0,0,2,0,1,1,60045091,0
3,2,3,1,4,2,0,1,1,60045091,0
4,1,8,1,3,2,0,2,0,60045091,0
5,1,4,0,0,2,0,1,3,60045091,0
6,1,4,0,0,1,4,1,3,60045091,0
1,2,1,0,0,3,0,2,0,60045111,1
2,2,3,0,0,3,0,1,1,60045111,0
3,2,3,1,4,3,0,1,1,60045111,0
4,1,8,1,3,2,0,2,0,60045111,0
5,1,4,0,0,1,4,1,3,60045111,0
1,2,1,0,0,3,0,2,0,60045131,1
2,2,3,0,0,2,0,1,1,60045131,0
3,2,3,0,0,2,0,1,1,60045131,0
4,2,3,0,0,2,0,1,1,60045131,0
5,1,3,0,0,2,0,1,1,60045131,0
6,1,3,0,0,2,0,1,1,60045131,0
7,2,3,0,0,2,0,1,1,60045131,0
1,1,1,1,2,2,0,1,5,60045231,0
2,2,2,1,1,2,0,2,0,60045231,0
3,2,3,0,0,2,0,1,2,60045231,0
4,1,3,0,0,1,1,1,2,60045231,0
5,2,5,0,0,3,0,3,0,60045231,1
6,1,7,1,7,2,0,1,5,60045231,0
7,2,14,1,6,2,0,2,0,60045231,0
8,2,9,0,0,1,6,1,7,60045231,0
1,2,1,0,0,3,0,3,0,60045241,1
2,1,3,0,0,2,0,1,1,60045241,0
3,2,3,0,0,2,0,1,1,60045241,0
4,1,4,0,0,2,0,2,0,60045241,0
1,2,1,0,0,2,0,3,0,60045251,1
2,1,3,0,0,2,0,1,1,60045251,0
3,1,3,0,0,2,0,1,1,60045251,0
4,1,3,0,0,2,0,1,1,60045251,0
1,2,1,0,0,3,0,3,0,60045252,1
2,2,3,0,0,2,0,1,1,60045252,0
3,1,3,0,0,2,0,1,1,60045252,0
1,2,1,0,0,2,0,2,0,60045281,1
2,2,3,0,0,2,0,1,1,60045281,0
3,2,3,0,0,2,0,1,1,60045281,0
1,2,1,0,0,2,0,2,0,60045291,1
2,1,3,0,0,2,0,1,1,60045291,0
3,2,3,0,0,2,0,1,1,60045291,0
1,2,1,0,0,3,0,3,0,60045361,1
2,1,3,0,0,2,0,1,1,60045361,0
3,2,3,0,0,2,0,1,1,60045361,0
4,2,3,1,5,2,0,1,1,60045361,0
5,1,8,1,4,1,7,2,0,60045361,0
6,2,4,0,0,1,5,1,4,60045361,0
7,1,14,0,0,3,0,3,0,60045361,0
1,1,1,1,2,3,0,3,0,60045371,0
2,2,2,1,1,2,0,2,0,60045371,0
3,2,3,0,0,1,1,1,2,60045371,0
4,1,3,0,0,1,1,1,2,60045371,0
5,2,10,0,0,3,0,2,0,60045371,1
6,2,11,0,0,2,0,1,5,60045371,0
1,2,1,0,0,3,0,2,0,60045431,1
2,2,3,0,0,2,0,1,1,60045431,0
1,2,1,0,0,3,0,3,0,60045451,1
2,2,3,0,0,2,0,1,1,60045451,0
1,2,1,0,0,3,0,2,0,60045461,1
2,1,3,0,0,2,0,1,1,60045461,0
3,2,3,0,0,2,0,1,1,60045461,0
1,2,1,0,0,2,0,2,0,60045561,1
2,2,3,0,0,2,0,1,1,60045561,1
3,2,4,0,0,2,0,1,2,60045561,0
4,1,14,0,0,3,0,2,0,60045561,0
1,2,1,0,0,2,0,2,0,60045701,1
2,2,3,0,0,2,0,1,1,60045701,0
1,2,1,1,2,2,0,2,0,60045791,0
2,1,2,1,1,3,0,2,0,60045791,0
3,1,3,0,0,2,0,1,1,60045791,0
4,2,3,0,0,2,0,1,1,60045791,0
5,2,3,0,0,2,0,1,1,60045791,1
6,2,4,0,0,3,0,1,5,60045791,0
7,1,4,0,0,3,0,1,5,60045791,0
1,2,1,0,0,3,0,3,0,60045821,1
2,2,3,0,0,2,0,1,1,60045821,0
3,2,9,0,0,2,0,2,0,60045821,0
1,1,1,0,0,3,0,3,0,60045841,0
2,2,7,0,0,3,0,3,0,60045841,0
3,2,7,0,0,3,0,3,0,60045841,1
4,1,9,0,0,2,0,1,3,60045841,0
1,1,1,0,0,3,0,3,0,60045881,0
2,2,3,0,0,1,1,2,0,60045881,1
3,1,4,0,0,2,0,1,2,60045881,0
1,2,1,0,0,3,0,3,0,60045911,1
2,1,3,0,0,2,0,1,1,60045911,0
3,1,3,1,4,2,0,1,1,60045911,0
4,2,8,1,3,2,0,2,0,60045911,0
1,2,1,0,0,2,0,2,0,60045921,1
2,2,3,0,0,2,0,1,1,60045921,1
3,1,4,0,0,2,0,1,2,60045921,0
1,1,1,0,0,3,0,3,0,60045941,0
2,2,3,0,0,1,1,3,0,60045941,1
3,2,4,0,0,2,0,1,2,60045941,0
4,2,4,0,0,2,0,1,2,60045941,0
5,2,4,0,0,2,0,1,2,60045941,0
6,2,4,0,0,2,0,1,2,60045941,0
7,2,3,1,8,1,1,3,0,60045941,0
8,1,8,1,7,2,0,2,0,60045941,0
9,1,4,0,0,1,8,1,7,60045941,0
10,2,4,0,0,1,8,1,7,60045941,0
11,1,5,0,0,3,0,3,0,60045941,0
1,1,1,1,2,3,0,3,0,60045951,0
2,2,2,1,1,3,0,2,0,60045951,0
3,1,3,0,0,1,1,1,2,60045951,0
4,2,3,0,0,1,1,1,2,60045951,1
5,1,4,0,0,2,0,1,4,60045951,0
1,2,1,0,0,2,0,2,0,60046121,1
2,2,3,0,0,2,0,1,1,60046121,0
3,2,3,0,0,2,0,1,1,60046121,0
4,1,3,0,0,2,0,1,1,60046121,0
5,1,7,0,0,2,0,2,0,60046121,0
1,2,1,0,0,2,0,2,0,60046411,1
2,2,3,0,0,2,0,1,1,60046411,0
3,2,3,0,0,2,0,1,1,60046411,0
4,2,3,0,0,2,0,1,1,60046411,0
1,2,1,0,0,3,0,3,0,60046431,0
2,2,3,0,0,2,0,1,1,60046431,1
3,2,4,0,0,2,0,1,2,60046431,0
4,2,3,0,0,2,0,1,1,60046431,1
5,2,4,0,0,2,0,1,4,60046431,0
1,2,1,0,0,2,0,2,0,60046441,1
2,2,3,0,0,2,0,1,1,60046441,0
1,2,1,0,0,2,0,2,0,60046481,1
2,1,3,0,0,2,0,1,1,60046481,0
1,2,1,0,0,3,0,2,0,60046611,0
2,2,3,0,0,2,0,1,1,60046611,1
3,1,4,0,0,2,0,1,2,60046611,0
1,2,1,0,0,3,0,3,0,60046681,1
2,1,3,0,0,2,0,1,1,60046681,0
1,1,1,0,0,2,0,1,2,60046701,0
2,2,5,0,0,3,0,3,0,60046701,1
3,1,7,0,0,2,0,1,2,60046701,0
4,1,7,0,0,2,0,1,2,60046701,0
1,2,1,0,0,3,0,2,0,60046741,0
2,2,3,0,0,2,0,1,1,60046741,1
3,1,4,0,0,2,0,1,2,60046741,0
1,2,1,0,0,2,0,2,0,60046751,1
2,1,3,0,0,2,0,1,1,60046751,0
3,2,3,0,0,2,0,1,1,60046751,0
1,2,1,0,0,3,0,2,0,60046761,1
2,2,3,0,0,2,0,1,1,60046761,0
3,1,3,0,0,2,0,1,1,60046761,0
1,2,1,0,0,2,0,2,0,60046791,1
2,1,3,0,0,2,0,1,1,60046791,0
1,2,1,0,0,3,0,3,0,60046861,0
2,2,3,0,0,3,0,1,1,60046861,1
3,1,4,0,0,2,0,1,2,60046861,0
1,2,1,0,0,2,0,3,0,60046901,1
2,1,3,0,0,2,0,1,1,60046901,0
3,1,7,0,0,2,0,2,0,60046901,0
1,2,1,0,0,3,0,3,0,60046941,1
2,2,3,0,0,2,0,1,1,60046941,0
3,2,3,0,0,2,0,1,1,60046941,0
1,2,1,0,0,2,0,2,0,60046961,1
2,1,3,0,0,2,0,1,1,60046961,0
3,1,3,0,0,2,0,1,1,60046961,0
4,2,7,0,0,2,0,2,0,60046961,0
1,1,1,0,0,3,0,1,2,60046991,0
2,2,5,0,0,3,0,3,0,60046991,0
3,2,7,0,0,3,0,1,2,60046991,1
4,1,9,0,0,2,0,1,3,60046991,0
5,1,9,0,0,2,0,1,3,60046991,0
1,2,1,0,0,3,0,3,0,60047031,1
2,2,3,0,0,3,0,1,1,60047031,1
3,2,4,0,0,2,0,1,2,60047031,0
4,2,4,0,0,2,0,1,2,60047031,0
5,2,3,0,0,3,0,1,1,60047031,0
1,1,1,1,2,3,0,2,0,60047041,0
2,2,2,1,1,2,0,2,0,60047041,0
3,2,3,0,0,1,1,1,2,60047041,0
4,2,3,0,0,1,1,1,2,60047041,1
5,1,4,0,0,2,0,1,4,60047041,0
6,1,3,0,0,1,1,1,2,60047041,0
1,2,1,0,0,3,0,3,0,60047091,1
2,1,3,0,0,2,0,1,1,60047091,0
3,2,3,0,0,2,0,1,1,60047091,0
4,1,3,0,0,2,0,1,1,60047091,0
5,1,3,0,0,2,0,1,1,60047091,0
6,1,3,0,0,2,0,1,1,60047091,0
1,2,1,0,0,3,0,3,0,60047131,0
2,2,3,0,0,3,0,1,1,60047131,1
3,1,4,0,0,2,0,1,2,60047131,0
1,2,1,0,0,2,0,3,0,60047141,1
2,2,3,0,0,2,0,1,1,60047141,0
3,1,3,0,0,2,0,1,1,60047141,0
4,2,3,0,0,2,0,1,1,60047141,0
5,2,4,0,0,2,0,3,0,60047141,0
1,2,1,0,0,3,0,3,0,60047181,1
2,2,3,0,0,3,0,1,1,60047181,0
3,2,3,0,0,3,0,1,1,60047181,0
1,2,1,0,0,3,0,3,0,60047191,1
2,2,3,0,0,3,0,1,1,60047191,0
1,2,1,0,0,2,0,2,0,60047221,1
2,2,3,0,0,3,0,1,1,60047221,1
3,1,4,0,0,2,0,1,2,60047221,0
1,1,1,2,0,3,0,2,0,60047301,0
2,2,3,0,0,1,1,2,0,60047301,1
3,1,4,0,0,2,0,1,2,60047301,0
4,2,3,0,0,1,1,2,0,60047301,0
1,2,1,0,0,3,0,3,0,60047311,0
2,2,4,0,0,2,0,2,0,60047311,1
3,2,9,0,0,2,0,1,2,60047311,0
4,2,9,0,0,2,0,1,2,60047311,0
1,2,1,0,0,2,0,2,0,60047361,1
2,2,3,0,0,2,0,1,1,60047361,0
3,2,3,0,0,2,0,1,1,60047361,0
4,1,3,0,0,2,0,1,1,60047361,0
1,2,1,0,0,3,0,2,0,60047401,1
2,1,3,0,0,2,0,1,1,60047401,0
3,2,3,0,0,2,0,1,1,60047401,0
1,2,1,0,0,3,0,3,0,60047411,0
2,2,3,0,0,3,0,1,1,60047411,1
3,1,4,0,0,2,0,1,2,60047411,0
1,2,1,0,0,2,0,3,0,60047441,1
2,1,3,0,0,3,0,1,1,60047441,0
3,2,3,0,0,3,0,1,1,60047441,0
1,2,1,0,0,2,0,2,0,60047521,1
2,1,3,0,0,2,0,1,1,60047521,0
3,2,3,0,0,2,0,1,1,60047521,0
1,2,1,0,0,2,0,2,0,60047571,1
2,2,3,0,0,2,0,1,1,60047571,0
3,2,7,0,0,2,0,2,0,60047571,1
4,1,9,0,0,2,0,1,3,60047571,0
1,2,1,0,0,2,0,2,0,60047661,1
2,2,3,0,0,2,0,1,1,60047661,0
3,1,3,0,0,2,0,1,1,60047661,0
4,2,9,0,0,2,0,3,0,60047661,0
1,2,1,0,0,3,0,1,4,60047681,1
2,1,3,0,0,3,0,1,1,60047681,0
3,2,3,0,0,2,0,1,1,60047681,0
4,2,5,0,0,3,0,3,0,60047681,0
1,2,1,0,0,2,0,2,0,60047781,1
2,1,3,0,0,2,0,1,1,60047781,0
3,2,3,0,0,2,0,1,1,60047781,0
4,1,3,0,0,2,0,1,1,60047781,0
5,1,3,0,0,2,0,1,1,60047781,0
1,2,1,0,0,3,0,2,0,60047841,1
2,2,3,0,0,2,0,1,1,60047841,0
3,2,3,0,0,2,0,1,1,60047841,0
1,2,1,0,0,2,0,3,0,60047891,1
2,2,3,0,0,2,0,1,1,60047891,0
1,2,1,0,0,3,0,2,0,60048011,1
2,1,3,0,0,2,0,1,1,60048011,0
3,1,3,0,0,2,0,1,1,60048011,0
4,1,3,0,0,2,0,1,1,60048011,0
1,1,1,1,2,2,0,3,0,60048031,0
2,2,2,1,1,3,0,2,0,60048031,0
3,2,3,0,0,2,0,1,2,60048031,0
4,2,3,0,0,3,0,1,2,60048031,1
5,2,4,0,0,2,0,1,4,60048031,0
1,2,1,1,2,3,0,3,0,60048101,0
2,1,2,1,1,3,0,3,0,60048101,0
3,2,3,0,0,1,2,1,1,60048101,1
4,2,4,0,0,2,0,1,3,60048101,0
1,2,1,0,0,2,0,3,0,60048161,1
2,1,3,0,0,2,0,1,1,60048161,0
1,2,1,1,2,2,0,2,0,60048221,0
2,1,2,1,1,2,0,2,0,60048221,0
3,2,3,0,0,1,2,1,1,60048221,1
4,1,4,0,0,2,0,1,3,60048221,0
1,2,1,0,0,3,0,2,0,60048291,1
2,1,3,0,0,2,0,1,1,60048291,0
3,2,3,0,0,2,0,1,1,60048291,0
1,1,1,1,2,3,0,3,0,60048301,0
2,2,2,1,1,3,0,2,0,60048301,0
3,2,3,0,0,1,1,1,2,60048301,1
4,1,4,0,0,2,0,1,3,60048301,0
5,2,4,0,0,2,0,1,3,60048301,0
1,2,1,0,0,3,0,2,0,60048331,1
2,1,3,0,0,2,0,1,1,60048331,0
3,1,3,0,0,2,0,1,1,60048331,0
4,1,3,0,0,2,0,1,1,60048331,0
5,2,3,0,0,2,0,1,1,60048331,0
1,1,1,1,2,2,0,3,0,60048351,0
2,2,2,1,1,2,0,3,0,60048351,0
3,1,3,0,0,1,1,1,2,60048351,0
4,2,3,0,0,1,1,1,2,60048351,1
5,2,4,0,0,2,0,1,4,60048351,0
1,2,1,0,0,3,0,3,0,60048371,1
2,1,3,0,0,2,0,1,1,60048371,0
3,2,3,0,0,2,0,1,1,60048371,1
4,2,4,0,0,2,0,1,3,60048371,0
1,2,1,0,0,2,0,2,0,60048461,1
2,1,3,0,0,2,0,1,1,60048461,0
1,2,1,0,0,3,0,3,0,60048491,0
2,2,4,0,0,2,0,2,0,60048491,1
3,1,9,0,0,2,0,1,2,60048491,0
4,1,9,0,0,2,0,1,2,60048491,0
5,2,4,0,0,2,0,2,0,60048491,0
1,1,1,1,2,3,0,3,0,60048531,0
2,2,2,1,1,3,0,3,0,60048531,0
3,2,3,0,0,1,1,1,2,60048531,1
4,1,4,0,0,2,0,1,3,60048531,0
5,1,4,0,0,2,0,2,0,60048531,0
6,1,4,0,0,2,0,2,0,60048531,0
1,1,1,0,0,2,0,3,0,60048641,0
2,2,3,0,0,1,1,2,0,60048641,0
3,2,4,0,0,2,0,1,2,60048641,1
4,1,9,0,0,2,0,1,3,60048641,0
1,1,1,1,2,2,0,3,0,60048691,0
2,2,2,1,1,3,0,2,0,60048691,0
3,2,3,0,0,1,1,1,2,60048691,1
4,1,4,0,0,2,0,1,3,60048691,0
5,2,14,0,0,3,0,2,0,60048691,1
6,1,14,0,0,3,0,1,5,60048691,0
7,1,14,0,0,3,0,1,5,60048691,0
1,2,1,0,0,3,0,3,0,60048911,1
2,1,3,0,0,2,0,1,1,60048911,0
3,1,3,0,0,2,0,1,1,60048911,0
4,1,9,0,0,2,0,3,0,60048911,0
1,1,1,0,0,1,4,3,0,60048931,0
2,1,3,0,0,1,1,2,0,60048931,0
3,2,7,0,0,1,4,3,0,60048931,0
4,1,5,0,0,3,0,3,0,60048931,0
5,2,9,0,0,2,0,2,0,60048931,1
6,2,9,0,0,2,0,1,5,60048931,0
7,2,9,0,0,2,0,1,5,60048931,0
8,1,9,0,0,2,0,1,5,60048931,0
1,2,1,0,0,2,0,2,0,60048951,1
2,2,3,0,0,2,0,1,1,60048951,0
3,2,9,0,0,2,0,2,0,60048951,0
1,2,1,0,0,2,0,2,0,60049081,1
2,2,3,0,0,2,0,1,1,60049081,0
1,2,1,0,0,2,0,1,3,60049101,1
2,2,3,0,0,2,0,1,1,60049101,0
3,2,5,1,4,3,0,3,0,60049101,0
4,1,5,1,3,3,0,3,0,60049101,0
1,2,1,0,0,2,0,2,0,60049131,1
2,1,3,0,0,3,0,1,1,60049131,0
3,2,3,0,0,3,0,1,1,60049131,0
4,2,3,0,0,3,0,1,1,60049131,0
1,2,1,0,0,3,0,3,0,60049161,0
2,2,14,0,0,3,0,3,0,60049161,1
3,1,14,0,0,2,0,1,2,60049161,0
4,2,14,0,0,3,0,3,0,60049161,0
5,2,13,0,0,3,0,3,0,60049161,0
6,1,13,0,0,3,0,3,0,60049161,0
7,1,13,0,0,2,0,2,0,60049161,0
1,2,1,0,0,3,0,2,0,60049211,1
2,2,3,0,0,2,0,1,1,60049211,0
3,2,3,0,0,2,0,1,1,60049211,0
1,2,1,0,0,3,0,3,0,60049291,0
2,2,3,0,0,2,0,1,1,60049291,1
3,1,4,0,0,2,0,1,2,60049291,0
1,2,1,0,0,3,0,3,0,60049461,1
2,2,3,0,0,2,0,1,1,60049461,0
3,2,7,0,0,3,0,3,0,60049461,0
4,1,9,0,0,2,0,1,3,60049461,0
5,2,7,0,0,3,0,3,0,60049461,1
6,1,9,0,0,2,0,1,5,60049461,0
7,1,9,0,0,2,0,1,5,60049461,0
1,2,1,0,0,2,0,2,0,60049541,1
2,2,3,0,0,2,0,1,1,60049541,0
3,1,3,0,0,2,0,1,1,60049541,0
4,2,3,0,0,2,0,1,1,60049541,0
5,2,3,0,0,2,0,1,1,60049541,0
6,1,3,0,0,2,0,1,1,60049541,0
7,2,3,0,0,2,0,1,1,60049541,1
8,2,4,0,0,2,0,1,7,60049541,0
1,1,1,1,2,2,0,2,0,60049561,0
2,2,2,1,1,2,0,2,0,60049561,0
3,2,3,0,0,1,1,1,2,60049561,0
4,1,3,0,0,1,1,1,2,60049561,0
5,2,3,0,0,1,1,1,2,60049561,0
6,2,3,0,0,1,1,1,2,60049561,1
